video_id,comment,clean_comment,sentiment_score,sentiment_label,complaint_score,severity_score,svd_1,svd_2
k-n2icyTyWk,Where are the boarded-up houses,boarded house,0.0,0,0,0.0,0.016522217359460446,-0.0035763345049630445
k-n2icyTyWk,Sure wouldn't be there at night time,sure night time,0.5,1,0,-0.5,0.07715246607260484,-0.0039493390704086985
k-n2icyTyWk,I think you don't know what hood really is,think know hood really,0.2,1,0,-0.2,0.11597541162593537,-0.014754754722784374
k-n2icyTyWk,"I would like to stay in a nice executive hotel overlooking this, is it a hood or a ghetto? and sleep high above to pistol flashes on the ceiling like fireflies what a relaxing evening delight!",would like stay nice executive hotel overlooking hood ghetto sleep high pistol flash ceiling like firefly relaxing evening delight,0.25333333333333335,1,0,-0.25333333333333335,0.19618844657787687,-0.05220688782222034
k-n2icyTyWk,I don't want to live in a dangerous place like this! No way.,want live dangerous place like way,-0.3068181818181818,-1,1,2.3068181818181817,0.203316206162882,-0.01644888833580375
k-n2icyTyWk,Not dangerous.,dangerous,0.3,1,1,1.7,0.0406564860979763,0.017849562544799465
k-n2icyTyWk,"Humm, bugg.childs play.😊",humm bugg child play,0.0,0,0,0.0,0.020605254293273374,-0.005257682731129071
k-n2icyTyWk,Humboldt Park and Little Village checking in. 80s and 90s were WILD,humboldt park little village checking wild,-0.04375,0,0,0.04375,0.023492462564185093,-0.002293567031993551
k-n2icyTyWk,Haven’t seen not any police seems like they scared to patrol  the hood but we all know what neighborhood they really patrolling or should I say guarding wtf,havent seen police seems like scared patrol hood know neighborhood really patrolling say guarding wtf,-0.15,-1,0,0.15,0.17873094048521623,-0.024698300180669198
k-n2icyTyWk,They show a Black face does not mean the most dangerous any thing,show black face mean dangerous thing,-0.027604166666666652,0,1,2.0276041666666664,0.0819497736414101,0.0022967814743542797
k-n2icyTyWk,Ppl should mind they business and go about your day and you’ll be good,ppl mind business go day youll good,0.7,1,0,-0.7,0.09347227504826815,0.014622938809044033
k-n2icyTyWk,"Go to the Latin areas you would get gang signs all day long!!
Matter of fact go through at night since you want to show bad neighborhoods.😮😮",go latin area would get gang sign day long matter fact go night since want show bad neighborhood,-0.3890624999999999,-1,1,2.3890625,0.1828933490502486,0.005316007708140586
k-n2icyTyWk,Stay off them side streets as much as possible. You’ll be ok!😉🌬️🌇,stay side street much possible youll ok,0.0,0,0,0.0,0.06502659990622539,0.013915163324489612
k-n2icyTyWk,Dude this looks normal to me….but then I lived and worked there.,dude look normal lived worked,0.15,1,0,-0.15,0.07586940982461127,-0.010340197007602197
k-n2icyTyWk,"Ok I'm watching this video and have to say I'm a retired Chicago police officer who worked in 007 Englewood where you drove through and thing is the narrative you putting out here is not a good one and I see why based on the look of these neighborhoods. To call them Dangerous sure I can see on certain levels but if you a younger person hanging out something can happen to you but you are an adult and shouldn't be hanging in communities which you have no business and think about this you calling these communities dangerous but you drove through and nothing happened reason being because you drove through not stopping to converse loiter or anything like this even out west in 015, 011 or 013 if you did stop to visit a friend of family member residents won't bother you and 99.9% outta 100% of the time you won't be victimized. Offenders look for signs of weakness or you being unaware of where you are and surroundings or you in these communities overnight doing some shizzle you shouldn't be so be fair and honest here esp. in Chicago you can get caught up anywhere if you not aware of your surroundings point being what about all the looting and other BS that happens and continue to happen downtown matter a fact it's more crimes committed in better looking communities than it is in some of these downtrodden, distressed communities this paints too broad a picture. The citizens who live here sure they have their issues no doubt but they are not as bad as they are being shown here and they do not just daily do things to each other this is why you see kids running outside adult out side and even you driving along these "" dangerous communities"". It's really unfair to do this it's good people in these communities who work every day and are not on this BS, actually showing these communities like this just makes it even more difficult for these residents to make changes because of perceptions not reality. Go ahead get your views but it's more to this than the title suggests these communities are not tourist attractions and you giving tours well for me is a bit different if you driving south or west coming from another part of the country why would you even dare to venture here ? Seeing videos of this seems meaningless to me this vid popped up in my feed so I took a look to see and this is why I commented and as we see no one from what i saw said a word to you or bothered you and if they did and something negative occurred reasoning would be why are you over there what purpose are you serving other than to continue to make money off of views for your channel self serving with titles like this to interest people in seeing others down on their luck having to live like this in some cases below poverty levels. The government could assist in changing some of this but chose to ignore it all these vacant areas in Englewood were not like this back in the 60's 70's once more blacks started moving in and services began to stop as well as jobs this all is not fair in my opinion.",ok watching video say retired chicago police officer worked englewood drove thing narrative putting good one see based look neighborhood call dangerous sure see certain level younger person hanging something happen adult hanging community business think calling community dangerous drove nothing happened reason drove stopping converse loiter anything like even west stop visit friend family member resident bother outta time victimized offender look sign weakness unaware surroundings community overnight shizzle fair honest esp chicago get caught anywhere aware surroundings point looting b happens continue happen downtown matter fact crime committed better looking community downtrodden distressed community paint broad picture citizen live sure issue doubt bad shown daily thing see kid running outside adult side even driving along dangerous community really unfair good people community work every day b actually showing community like make even difficult resident make change perception reality go ahead get view title suggests community tourist attraction giving tour well bit different driving south west coming another part country would even dare venture seeing video seems meaningless vid popped feed took look see commented see one saw said word bothered something negative occurred reasoning would purpose serving continue make money view channel self serving title like interest people seeing others luck live like case poverty level government could assist changing chose ignore vacant area englewood like back black started moving service began stop well job fair opinion,0.028050190550190555,0,3,5.97194980944981,0.34963651942154483,0.012944071030986456
k-n2icyTyWk,"They got really cheap houses over there but here is the catch, after you do groceries, you may never get back to your home alive 😂",got really cheap house catch grocery may never get back home alive,0.16666666666666666,1,0,-0.16666666666666666,0.12451580561544442,-0.03220340513130579
k-n2icyTyWk,Ohh yeah I’ve seen this movie before the only thing that changes is the name of the town but the actors are the same,ohh yeah ive seen movie thing change name town actor,0.0,0,0,0.0,0.0436076744235786,0.004953509183379471
0r8CojAOhHs,"I'm sure the guy has skill, but come on.Let's put him in a challenging situation to make a video about it",sure guy skill come let put challenging situation make video,0.5,1,0,-0.5,0.10635482001850298,-0.017303000913893384
0r8CojAOhHs,A semi is a electric truck that carries,semi electric truck carry,0.0,0,0,0.0,0.1684790694841003,-0.17319532390043357
0r8CojAOhHs,Australia: you have not seen anything (someone towed a 5 trailer road train as they call it),australia seen anything someone towed trailer road train call,0.0,0,1,2.0,0.054629297343360854,-0.01103959607966188
0r8CojAOhHs,His front tire went on the yellow line better luck next time,front tire went yellow line better luck next time,0.16666666666666666,1,0,-0.16666666666666666,0.06388564601481748,-0.010929070700188287
0r8CojAOhHs,"Fun fact, it’s not that difficult.",fun fact difficult,-0.1,-1,0,0.1,0.020957081396648723,0.005083287242991532
0r8CojAOhHs,Hmmm no wonder it broke down it’s a Ryder truck.,hmmm wonder broke ryder truck,-0.15555555555555559,-1,0,0.15555555555555559,0.12348545956134313,-0.1237811133479179
0r8CojAOhHs,"//pfft

Bru he11 fvking no.",pfft bru fvking,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,love Alfredo towing,love alfredo towing,0.5,1,0,-0.5,0.05533665455364284,0.08100066063684165
0r8CojAOhHs,What about narrow streets.  That street looks extra wide.,narrow street street look extra wide,-0.10000000000000002,-1,0,0.10000000000000002,0.10112578388115538,-0.015265177621323407
0r8CojAOhHs,Im tow truck to like that just need trainig,im tow truck like need trainig,0.0,0,0,0.0,0.30964590587421387,-0.18799226675067296
0r8CojAOhHs,Um that’s illegal 😊,um thats illegal,-0.5,-1,0,0.5,0.048851650384160894,-0.0044077306843226995
0r8CojAOhHs,Where is African😂drivers !!,africandrivers,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,SCHOOL BUSSSSSS🎉🎉🎉🎉,school bussssss,0.0,0,0,0.0,0.012727898428338692,-0.002259944626537358
0r8CojAOhHs,"Just wait till towel dirkas start driving those
.Punjah Alkidanalah....doaka locskoa",wait till towel dirkas start driving punjah alkidanalah doaka locskoa,0.0,0,0,0.0,0.07607568520299296,-0.04165515771726467
0r8CojAOhHs,Cool wrecker tow truck green 💚,cool wrecker tow truck green,0.07499999999999998,1,0,-0.07499999999999998,0.14241558917595007,-0.1377827173452606
0r8CojAOhHs,"Tow truck: I got you buddy let’s get your load to the grocery store and you get checked by an mechanic 

Semi: thanks for your help today I appreciate it tell your boss that I said thank you for your help with this delivery",tow truck got buddy let get load grocery store get checked mechanic semi thanks help today appreciate tell bos said thank help delivery,0.2,1,0,-0.2,0.17009826661033264,-0.08734643852435071
0r8CojAOhHs,Jesus.ressuscitado.jesus.dos.crentes.ti.ama❤...bible.john.3..16.bible.exodo.20. Bible.matthew 10.28,jesus ressuscitado jesus do crentes ti ama bible john bible exodo bible matthew,0.0,0,0,0.0,0.00634120888580243,9.53714780527719e-05
0r8CojAOhHs,Can I have this guy tow My car and my truck when I get stuck in a forest in deep mud and I hope it has a very long cables to get me out of the deep mud and I will get in the passenger side of the tow truck and hope that it doesn't break the cable and come back towards us and rap a round the truck,guy tow car truck get stuck forest deep mud hope long cable get deep mud get passenger side tow truck hope break cable come back towards u rap round truck,-0.053000000000000005,-1,0,0.053000000000000005,0.3038899440887434,-0.20661136511603206
0r8CojAOhHs,It’s easier than you think,easier think,0.0,0,0,0.0,0.06209035700251444,-0.014976309260311857
0r8CojAOhHs,If you drive a rotator you 1000% know what your doing and you’ve been trained for towing semis,drive rotator know youve trained towing semi,0.0,0,0,0.0,0.0898015602392066,-0.039636482484401395
0r8CojAOhHs,You dont really see it but you can tell the rear tires of the trailer were about 2 feet onto the curb,dont really see tell rear tire trailer foot onto curb,0.2,1,0,-0.2,0.07519655185387787,-0.011777698172003036
0r8CojAOhHs,Towers are ✨,tower,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,Rocky mountain doubles  put this guy to shame,rocky mountain double put guy shame,0.0,0,0,0.0,0.053581421027435225,-0.010758295298465751
0r8CojAOhHs,Greenhorns don't operate million dollar pieces of equipment.,greenhorn operate million dollar piece equipment,0.0,0,0,0.0,0.009545070701327426,-0.0014044605268411906
0r8CojAOhHs,He turned a corner,turned corner,0.0,0,0,0.0,0.012976817930362868,-0.002542596407989798
0r8CojAOhHs,"Let's be honest, though, that was an easy turn..",let honest though easy turn,0.5166666666666666,1,0,-0.5166666666666666,0.04357007890255737,-0.01292577207802947
0r8CojAOhHs,The green tow truck is sick it’s a kenworth w900 love those trucks,green tow truck sick kenworth w love truck,-0.13809523809523813,-1,0,0.13809523809523813,0.221159203592671,-0.14243458299173356
0r8CojAOhHs,Any operator worth his paycheck should make that turn. Back that truck and trailer into parking spot then come talk to me. Not to mention he was a lane and a half wide going on n. Not knocking him but just pointing out the obvious,operator worth paycheck make turn back truck trailer parking spot come talk mention lane half wide going n knocking pointing obvious,0.006666666666666665,0,0,-0.006666666666666665,0.13197129182344486,-0.07264433049061789
0r8CojAOhHs,Lol I work with them!,lol work,1.0,1,0,-1.0,0.05502741750899319,-0.008394448859375812
0r8CojAOhHs,Is that onslaught,onslaught,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,Too bad thats a video game,bad thats video game,-0.5499999999999999,-1,1,2.55,0.09024252266842138,0.01001447973258306
0r8CojAOhHs,"I was an operator for 9 months, with in that 7 months I responded to 433 calls. Of those 433 calls, 167 calls I can’t unsee, can’t unhear, can’t unsmell, I’m heaving sleepless nights and if I do I’m waking up panicking with cold sweats.",operator month month responded call call call cant unsee cant unhear cant unsmell im heaving sleepless night im waking panicking cold sweat,-0.6,-1,0,0.6,0.05504122167150473,0.005365029689691517
0r8CojAOhHs,"The DOT would like his skill so much they would stop and school him on length laws! Make more money tow operator, Bring a shag tractor and do your career in a safe courteous manner.",dot would like skill much would stop school length law make money tow operator bring shag tractor career safe courteous manner,0.4625,1,0,-0.4625,0.17979334884980927,-0.0411728986615402
0r8CojAOhHs,I see that truck all the time all over the tampa bay area,see truck time tampa bay area,0.0,0,0,0.0,0.22745632000782012,-0.1382898760478052
0r8CojAOhHs,Wait so tow trucks can haul vehicles with trailers?,wait tow truck haul vehicle trailer,0.0,0,0,0.0,0.13486614702727215,-0.12517090710169773
0r8CojAOhHs,No different that a truck pulling 2 53' trailers lol!,different truck pulling trailer lol,0.5,1,0,-0.5,0.13436057643650948,-0.1102855998722092
0r8CojAOhHs,Hell naw,hell naw,0.0,0,0,0.0,0.02498314441695474,-0.0021162897996530186
0r8CojAOhHs,"It sure helps to have 3 Lanes to make a right turn with a load. He or she's skills are top-notch though. Especially when you know where you're going. Been there done that. So you can find the best ways in and not to affect traffic or the paint on your rig. 

I got stuck in North New York which I promised I would never go to New York but the load paid well. Somehow I got brought through main Street of downtown New York. I threw that Garmin away. Got me a brand new one the next day. Sometimes I would put it in an address and it would send me to another country. Yeah and it would show the flight and miles. 

Ridiculous. I was in upstate New York in the trees and it put me right through main Street, New York where the Big Apple drops and the Leo asked me how in the world did I get there?  I said poof I just popped up. And there was a tunnel in front of me and then they had this string across with toilet paper rolls on it it. 😂

You said you're not supposed to be here cuz I had a very wide load but it was a race boat and if you know anything about boats it was a cat. But nevertheless it's narrow on the bottom and it gets wider as you go up. I told the Leo I can make that tunnel no problem. I just run down to center of it. He said the hell you will. I said then tell me how to get out of here and that's what I'll do. He says I want you to make a left here at this light and then make a right and just take that and follow the signs. Well they're working on the road. There's no signs up. So I seen another lowboy jumped out and went inside and asked who the owner of the lowboy was and we got to talking and I explained to him what happened. He says two lights up. Maybe left next to light. Make it right. Stop sign, make left. You'll be right there at the highway of i-95. I wanted to give him some money. He would not take it. Very few old school truckers out there. The problem is like children can't even tell time because it's all digital so if they look a real watch they won't be able to tell time. Back in the day all we had were maps. Ask anybody to show them where they are on a map and you'll be there for 45 minutes. Better yet, ask them where they're going on a map. You'll be there for an 1.5 hours. Because everybody's getting used to the Garmin because it takes miles and 3D that includes the mountains. Not like your GPS on your phone which everything is in 2D. Going up and down those mountains cost you big money and you need to get paid for those up climbs on those mountains. Then the wear and tear on your Jake brake all the way down the next one. You won't get away with a a sheriff deputy or a trooper of the state. You're driving in about coasting down to generate speed for the next mountain. He'll just tell you that's what the brakes are for. I think I lost track but that was a beautiful rig and a beautiful move. Awesome skills!👊😎",sure help lane make right turn load skill top notch though especially know going done find best way affect traffic paint rig got stuck north new york promised would never go new york load paid well somehow got brought main street downtown new york threw garmin away got brand new one next day sometimes would put address would send another country yeah would show flight mile ridiculous upstate new york tree put right main street new york big apple drop leo asked world get said poof popped tunnel front string across toilet paper roll said supposed cuz wide load race boat know anything boat cat nevertheless narrow bottom get wider go told leo make tunnel problem run center said hell said tell get say want make left light make right take follow sign well working road sign seen another lowboy jumped went inside asked owner lowboy got talking explained happened say two light maybe left next light make right stop sign make left right highway wanted give money would take old school trucker problem like child even tell time digital look real watch able tell time back day map ask anybody show map minute better yet ask going map hour everybody getting used garmin take mile includes mountain like gps phone everything going mountain cost big money need get paid climb mountain wear tear jake brake way next one get away sheriff deputy trooper state driving coasting generate speed next mountain tell brake think lost track beautiful rig beautiful move awesome skill,0.17449356789782314,1,3,5.825506432102177,0.31781584152562325,-0.061907228860511074
0r8CojAOhHs,Now that is talent,talent,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,Lol thats not skill. Its normal abvious driving. Anyone can do that. 😂 there is no skill in driving normal. Now if the trucker can drift while towing that big truck I ll be impressed 😂,lol thats skill normal abvious driving anyone skill driving normal trucker drift towing big truck impressed,0.42000000000000004,1,0,-0.42000000000000004,0.14018001640938185,-0.08465671795270936
0r8CojAOhHs,"Funnily enough going forward is the easy part under normal circumstances. It's going backwards where the skill comes out. That being said, this is a beauty of a wrecker.",funnily enough going forward easy part normal circumstance going backwards skill come said beauty wrecker,0.19444444444444445,1,0,-0.19444444444444445,0.08662794541812693,-0.007148238335764728
0r8CojAOhHs,If you’re a truck driver you  should be able to take this turn this is a basic turn noting to crazy but those tow drivers skills are crazy tho,youre truck driver able take turn basic turn noting crazy tow driver skill crazy tho,-0.175,-1,0,0.175,0.17476090560595905,-0.1319432355467535
0r8CojAOhHs,"That is such a wide space to turn, this really doesn’t show how skillful these heavy wrecker guys are.",wide space turn really doesnt show skillful heavy wrecker guy,-0.025,0,0,0.025,0.06343665316705098,-0.011115667619384076
0r8CojAOhHs,You know what doesn’t take skill? Stupid ai crap.,know doesnt take skill stupid ai crap,-0.8,-1,0,0.8,0.0720092184955194,-0.01627190316910149
0r8CojAOhHs,That semi tow truck is a beast and a looker. Very nice.,semi tow truck beast looker nice,0.78,1,0,-0.78,0.14995467861098208,-0.13371615412577098
0r8CojAOhHs,No shit sherlock,shit sherlock,0.1,1,0,-0.1,0.040836518705109584,0.004201054705256812
0r8CojAOhHs,I only trust my little brother. Best driver hands down.,trust little brother best driver hand,0.1642361111111111,1,0,-0.1642361111111111,0.09161796146976525,-0.05852862729701699
0r8CojAOhHs,But can he get my Prius out of a puddle 🧐,get prius puddle,0.0,0,0,0.0,0.18337888426504947,-0.05390992776321893
0r8CojAOhHs,the first time i say one of those towtrucks was in MotorTown... i didn't even know these existed if that game wasn't a thing,first time say one towtrucks motortown even know existed game thing,-0.07500000000000001,-1,0,0.07500000000000001,0.17111630861080546,-0.023065822147736555
0r8CojAOhHs,Nothing worse than a guy sucking his own dick and giving himself 3rd person compliments.,nothing worse guy sucking dick giving rd person compliment,0.06666666666666665,1,0,-0.06666666666666665,0.061869775015572184,-0.0022181225028874174
0r8CojAOhHs,I can do that with my eyes closed,eye closed,-0.1,-1,0,0.1,0.007141354938615239,-0.0029584171656896465
0r8CojAOhHs,Nice one,nice one,0.6,1,0,-0.6,0.09424631877464962,0.004865958536888877
0r8CojAOhHs,Haha,haha,0.2,1,0,-0.2,0.0,0.0
0r8CojAOhHs,they the guys wiping their backside with 100 dolla bills lmao,guy wiping backside dolla bill lmao,0.6,1,0,-0.6,0.05575390857949365,-0.008080507432666702
0r8CojAOhHs,Un rotatore magnifique 😮🎉,un rotatore magnifique,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,"Actually it's very easy,when I was a kids love to Play trailer while growing up then it be a part of you you can feel the trailer sometimes don't even need to look it's like you are wired to the whole trucks.l know someone knows what lam talking about.(When I was 16, l become a diesel trucks,bus mechanic,there l started driving login trelar and bus from day one l already know How to drive trelar like l have been driving all My life,even the farmer tractor 🚜 with troli. It's the hardest thing to back up.)",actually easy kid love play trailer growing part feel trailer sometimes even need look like wired whole truck l know someone know lam talking l become diesel truck bus mechanic l started driving login trelar bus day one l already know drive trelar like l driving life even farmer tractor troli hardest thing back,0.22499999999999998,1,0,-0.22499999999999998,0.3252313897032103,-0.12093046629501163
0r8CojAOhHs,Why that tow truck looks familiar to me ( Optimus prime ),tow truck look familiar optimus prime,0.375,1,0,-0.375,0.24704007630559216,-0.19689859937597104
0r8CojAOhHs,"usually if you in equipment that nice you know what you ‘re doing 

( like and subscribe if you like american or esslingen pick",usually equipment nice know like subscribe like american esslingen pick,0.11666666666666665,1,0,-0.11666666666666665,0.19530468241657015,-0.06126134099456423
0r8CojAOhHs,"Ran a ""Big Hook"" for 7 yrs. It's a whole different animal.  Respect to those still doing it.",ran big hook yr whole different animal respect still,0.06666666666666667,1,0,-0.06666666666666667,0.04630684634654515,-0.001735451475239854
0r8CojAOhHs,The guy that can’t park Prius might be this tow truck driver. Cause us truckers can drive heavy duty semi truck like nothing. But now when comes to parking Prius psssshhhhh we can’t park right even if our life depends on it 😂,guy cant park prius might tow truck driver cause u trucker drive heavy duty semi truck like nothing come parking prius psssshhhhh cant park right even life depends,0.042857142857142844,0,0,-0.042857142857142844,0.2560581585406445,-0.1553361380993436
0r8CojAOhHs,I see this cat all the time around tampa. Beautiful truck,see cat time around tampa beautiful truck,0.85,1,0,-0.85,0.1730506729691148,-0.09736631281817601
0r8CojAOhHs,That tow truck driver has been doing that kind of work for a few years!,tow truck driver kind work year,0.175,1,0,-0.175,0.2073734012496512,-0.1655411443573563
0r8CojAOhHs,Pshhhh Alfredo lol,pshhhh alfredo lol,0.8,1,0,-0.8,0.04999020010895424,-0.009805128074279624
0r8CojAOhHs,Some folks call it a wide turn.  But understand where you might like tight holes. All wide here.,folk call wide turn understand might like tight hole wide,-0.1261904761904762,-1,0,0.1261904761904762,0.08869583211919543,-0.026028278683416492
0r8CojAOhHs,You are right that's PRO LEVEL TOWING 👍🏿👍🏿,right pro level towing,0.2857142857142857,1,0,-0.2857142857142857,0.03003105180386932,-0.007894757477397797
0r8CojAOhHs,Only one problem he aint gone one chain connected to the tractor but they a great company out there in Florida,one problem aint gone one chain connected tractor great company florida,0.4,1,0,-0.4,0.08683454920694,0.001962666505222561
0r8CojAOhHs,"It’s not magic. If trained properly, anyone can do this.",magic trained properly anyone,-0.125,-1,0,0.125,0.024693098492201675,-0.007898504089235195
0r8CojAOhHs,i love when trucks tow trucks,love truck tow truck,0.5,1,0,-0.5,0.2763367340350074,-0.17830697864596892
0r8CojAOhHs,A hero! Can make... a turn!,hero make turn,0.0,0,0,0.0,0.057876637263813764,-0.013150386062230996
0r8CojAOhHs,Busch Gardens on Busch blvd,busch garden busch blvd,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,That's a million dollar truck people,million dollar truck people,0.0,0,0,0.0,0.18932675066696072,-0.12164037374722891
0r8CojAOhHs,100%,,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,Better then cattle haulers imo,better cattle hauler imo,0.5,1,0,-0.5,0.037097541687314634,0.0013292252241594441
0r8CojAOhHs,I miss professional commercial truck drivers. - Canada,miss professional commercial truck driver canada,0.05,0,0,-0.05,0.22178339310028455,-0.21088040451027526
0r8CojAOhHs,"BAN this ai voice 2025

Sweet turn though 👏🏻👏🏻👏🏻",ban ai voice sweet turn though,0.35,1,0,-0.35,0.02245662973788322,-0.009066641838699086
0r8CojAOhHs,Sem eye 🙄🙄,sem eye,0.0,0,0,0.0,0.007141354938615239,-0.0029584171656896465
0r8CojAOhHs,My friends dad owns a big towing company in Ontario Canada they got 50tons 70ton they got rotators,friend dad owns big towing company ontario canada got ton ton got rotators,0.0,0,0,0.0,0.06998501646398544,-0.027457024807474428
0r8CojAOhHs,#WhipGang damm good driver,whipgang damm good driver,0.7,1,0,-0.7,0.1857505157337921,-0.09670113956897249
0r8CojAOhHs,Alfredo towing out of plant city. I dedicated 9 months of my life to these people just for them to be disloyal. Working 12 hour days 6 days a week sometimes I would work 18 hour shifts. The company loses good drivers constantly because the dispatcher manager is very disrespectful. Imagine your the one out on the road while they sit their ass in an office and being treated like shit by these people when your on the frontlines risking your life quite literally. I posted on Facebook I was going to start looking for another job and they fired me because they rather “hire 10 drivers” like his dad says then fix the issues they have. Fell in love with towing. But these people are Cuban and run the company like Castro ran Cuba. You can’t say how you really feel or they’ll fire you and keep your damage fund. The have no class. Cuban company but 99.9% of their drivers are Puerto Rican not Cuban. Hmm what does that say. Cubans ain’t shit.,alfredo towing plant city dedicated month life people disloyal working hour day day week sometimes would work hour shift company loses good driver constantly dispatcher manager disrespectful imagine one road sit as office treated like shit people frontlines risking life quite literally posted facebook going start looking another job fired rather hire driver like dad say fix issue fell love towing people cuban run company like castro ran cuba cant say really feel theyll fire keep damage fund class cuban company driver puerto rican cuban hmm say cuban aint shit,0.11249999999999999,1,1,1.8875,0.3246956200668478,-0.05260807046548863
0r8CojAOhHs,Skill? had mile to turn no traffic 😊,skill mile turn traffic,0.0,0,1,2.0,0.04046300299253925,-0.010189068051618115
0r8CojAOhHs,Is that the same track that got stuck on a steep hill?,track got stuck steep hill,0.0,0,0,0.0,0.04311169408109732,-0.019704605628547565
0r8CojAOhHs,This guy skilled,guy skilled,0.5,1,0,-0.5,0.08196440761602197,-0.011953243709613648
0r8CojAOhHs,Very cool 😎 driver he knows how to handle that truck,cool driver know handle truck,0.45499999999999996,1,0,-0.45499999999999996,0.209252121947669,-0.1679816475455537
0r8CojAOhHs,"It this kind of driver that belongs on the road. 
Not IMMIGRANTS",kind driver belongs road immigrant,0.6,1,1,1.4,0.10393052166659016,-0.06787667167158831
0r8CojAOhHs,"That’s a $400,000+ tow truck, he knows exactly what he’s doing..",thats tow truck know exactly he,0.25,1,0,-0.25,0.16789884676835196,-0.11986509401226718
0r8CojAOhHs,Thats Alfredo. From Alfredo Towing,thats alfredo alfredo towing,0.0,0,0,0.0,0.03681992631657967,-0.003101589681297217
0r8CojAOhHs,😂 tons of room / swedish,ton room swedish,0.0,0,0,0.0,0.007440706760113137,0.004656022470598847
0r8CojAOhHs,"Not really, he just took the corner as wide as he could and let  'er roll.  Best you can do is what you 'ya got.",really took corner wide could let er roll best ya got,0.26666666666666666,1,0,-0.26666666666666666,0.08016170301533454,-0.025284384206837963
0r8CojAOhHs,No it call a class 3 for petes and big tow trucks. Btw how I know is my dad has his class 3,call class petes big tow truck btw know dad class,0.0,0,0,0.0,0.11444186692650272,-0.08049721745394298
0r8CojAOhHs,I can park a Prius,park prius,0.0,0,0,0.0,0.012969240767512538,-0.004370605149963475
0r8CojAOhHs,That will turn better than you think because of the multiple pivot points.,turn better think multiple pivot point,0.25,1,0,-0.25,0.05756850186402355,-0.011449031507218366
0r8CojAOhHs,"my truck broke down and i rode with the driver back to the yard. is was right after a north dakota snow  storm the interstate was pure ice ,hes passing rigs on his cellphone shifting  going 75 mph like its nothing . fn crazy !",truck broke rode driver back yard right north dakota snow storm interstate pure ice he passing rig cellphone shifting going mph like nothing fn crazy,-0.08111111111111112,-1,0,0.08111111111111112,0.2134878226419203,-0.11323561449608081
0r8CojAOhHs,🫡🔥🔥🔥🔥,,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,"That wasn't hard! It was on a split hwy. But what would've been challenging,  is to have an idiot sitting there that was up too far and wouldn't back up to allow you to make that turn. That's what sucks!",hard split hwy would challenging idiot sitting far back allow make turn suck,-0.15659722222222225,-1,0,0.15659722222222225,0.09970053549690334,-0.02328584142568951
0r8CojAOhHs,"Every CDL holder has more skill than 99.9% of car drivers, lmfao.",every cdl holder skill car driver lmfao,0.5,1,0,-0.5,0.1712614997738179,-0.1380337785933073
0r8CojAOhHs,"if someone puts you in a $1,500,000+ wrecker, they are going to be dead sure you know how to drive it which is only 10%. the other 90% is using the back half...",someone put wrecker going dead sure know drive using back half,0.0013888888888888885,0,0,-0.0013888888888888885,0.12554618507074658,-0.03751596431902009
0r8CojAOhHs,"This isn’t rocket science.  Each set of wheels starts to turn where the earlier ones did.  Yes, it requires learning to drive a truck, but it’s still basic physics.",isnt rocket science set wheel start turn earlier one yes requires learning drive truck still basic physic,0.0,0,0,0.0,0.16827712553679663,-0.0946554618796032
0r8CojAOhHs,Yup 👍😂,yup,0.0,0,0,0.0,0.0,0.0
0r8CojAOhHs,When you’ve been driving for years and know how to handle your truck like a pro.,youve driving year know handle truck like pro,0.0,0,0,0.0,0.3007948568033045,-0.17717201279747902
0r8CojAOhHs,"What you mean? 
He has plenty of space to make that turn comfortably. 
He is amazing but this video needs to relax.",mean plenty space make turn comfortably amazing video need relax,0.14375000000000004,1,0,-0.14375000000000004,0.07883362280454283,-0.013984439447342815
EVZXddoZ3CU,This kid is black so he will get a slap on the wrist. I am willing to bet he wont spend any time in jail.,kid black get slap wrist willing bet wont spend time jail,-0.005555555555555554,0,0,0.005555555555555554,0.1310062887055663,-0.022134026880303782
EVZXddoZ3CU,Irv Miller is the real criminal.,irv miller real criminal,-0.6000000000000001,-1,0,0.6000000000000001,0.04087110900121258,0.011406064467280451
EVZXddoZ3CU,Hyundai of course.,hyundai course,0.0,0,0,0.0,0.009803621546959967,0.004408413849304612
EVZXddoZ3CU,What in the black teen fatherless behavior is this?,black teen fatherless behavior,-0.08333333333333333,-1,0,0.08333333333333333,0.03634684356168934,0.0038451783456628363
EVZXddoZ3CU,"I'm fed up with this ""INTENT"" crap!!! People are dying and that's enough for me.",fed intent crap people dying enough,-0.5,-1,0,0.5,0.10311425926130788,-0.014410725310521889
EVZXddoZ3CU,What do we think? Probation?,think probation,0.0,0,0,0.0,0.06209035700251444,-0.014976309260311857
EVZXddoZ3CU,"They was just taking advantage of their opportunities!
-Brandon Johnson",taking advantage opportunity brandon johnson,0.0,0,0,0.0,0.01606729633178294,0.009999443460667208
